"genius_id","section_name","section_artist","line"
2136220,"Bridge","PONTIUS PILATE","Grey, grey, grey, grey"
2136220,"Bridge","PONTIUS PILATE","Grey, grey, grey, GREY!"
2136220,"Verse 2","PONTIUS PILATE","Crucify me with the nails in my feet"
2136220,"Verse 2","PONTIUS PILATE","With the nails in my wrists, and that blade in my chest"
2136220,"Verse 2","PONTIUS PILATE","Enlightened by Zion, I'm wearin' the lion"
2136220,"Verse 2","PONTIUS PILATE","With teeth on a rope that surrounding my neck"
2136220,"Verse 2","PONTIUS PILATE","Standing in fire, I'm God of the liars"
2136220,"Verse 2","PONTIUS PILATE","Attire is made up of nothin' but wire"
2136220,"Verse 2","PONTIUS PILATE","The choir is singin' my praises with phrases that let you all know I'm the bastard of Satan"
2136220,"Verse 2","PONTIUS PILATE","Black in my eyes, homicide on my mind"
2136220,"Verse 2","PONTIUS PILATE","With that blood on my face, then I turn it to wine"
2136220,"Verse 2","PONTIUS PILATE","Yung Christ the divine, make them fall into line"
2136220,"Verse 2","PONTIUS PILATE","Let the planets align as they build me a shrine"
2136220,"Verse 2","PONTIUS PILATE","The end of the world as you know it"
2136220,"Verse 2","PONTIUS PILATE","When I'm up in hell, I turn fire to snow, bitch"
2136220,"Verse 2","PONTIUS PILATE","The waters, they swell as the polars are broken"
2136220,"Verse 2","PONTIUS PILATE","Evoking the smoke from the bodies that's choking, ho"
1781044,"Intro","RUBY DA CHERRY","(Got a, got a bunch of baggage)"
1781044,"Verse 1","RUBY DA CHERRY","Got a bunch of baggage"
1781044,"Verse 1","RUBY DA CHERRY","Got a bunch of bags up in the attic hidin' all my bad habits"
1781044,"Verse 1","RUBY DA CHERRY","$lick? He got some bad habits, plus he's asthmatic"
1781044,"Verse 1","RUBY DA CHERRY","All the smoke that I be dragging, bitch"
1781044,"Verse 1","RUBY DA CHERRY","I need some casket for my fucking lungs, they fucking damaged"
1781044,"Verse 1","RUBY DA CHERRY","Like the Black Flag, classic Sabbath? Never heard of that shit"
1781044,"Verse 1","RUBY DA CHERRY","Bitch, I work, it ain't for assets"
1781044,"Verse 1","RUBY DA CHERRY","Roll a solo blunt, no matching"
1781044,"Verse 1","RUBY DA CHERRY","It's because of all the gadgets why I keep a social status"
1781044,"Verse 1","RUBY DA CHERRY","Fucking phones and tablets..."
1781044,"Verse 1","RUBY DA CHERRY","Bitch, I do this shit just for Jefe"
1781044,"Verse 1","RUBY DA CHERRY","Yeah, he told me make it happen"
1781044,"Verse 1","RUBY DA CHERRY","Then he died in that tragic car crash"
1781044,"Verse 1","RUBY DA CHERRY","And every time I think of that I'm flickin' ashes"
1781044,"Verse 1","RUBY DA CHERRY","Yeah, it sucks when you realize life is fast"
1781044,"Verse 1","RUBY DA CHERRY","And I'm a fucking cashless organism tryna thrive inside a habitat that's plastic"
1781044,"Verse 2","$LICK $LOTH","It's that motherfucker that ya momma said don't hang with"
1781044,"Verse 2","$LICK $LOTH","Meet me in the gallows, bitch, I promise that it's painless"
1781044,"Verse 2","$LICK $LOTH","Stupid motherfuckers thinking that we on the same shit"
1781044,"Verse 2","$LICK $LOTH","Cock it back, and then I yell, ""Okay, here comes the pain, bitch!"""
1781044,"Verse 2","$LICK $LOTH","Up in gangster's paradise, could give a fuck about your life"
1781044,"Verse 2","$LICK $LOTH","Every time I roll the dice, sixes popping up twice"
1781044,"Verse 2","$LICK $LOTH","Bitches tryna sacrifice their pussy, but I am not enticed"
1781044,"Verse 2","$LICK $LOTH","Good try, hoe"
1781044,"Verse 2","$LICK $LOTH","I do this shit for Dirt, so I ain't got the time, hoe"
1781044,"Verse 2","$LICK $LOTH","Don't like nobody, and I think that's all you need to know"
1781044,"Verse 2","$LICK $LOTH","Walkin' on water while I'm surrounded by some crows"
1781044,"Verse 2","$LICK $LOTH","And when I hit the other side, I'm blowing on some dope, hoe"
1787155,"Verse 1","YUNG CHRIST","Catch me ridin', slidin' in East Memphis smokin' on some butter, mane"
1787155,"Verse 1","YUNG CHRIST","Call up TA Double Dolla for the fucking gasoline"
1787155,"Verse 1","YUNG CHRIST","Elvis Presley Boulevard, we swangin' on 'em hard"
1787155,"Verse 1","YUNG CHRIST","Hangin' out the Chevy screaming, ""Motherfuck the law!"""
1787155,"Verse 2","YUNG MUTT","Pull up, and we park in the parking lot of Walmart"
1787155,"Verse 2","YUNG MUTT","Just so I can maybe snatch a shady grey tee"
1787155,"Verse 2","YUNG MUTT","Fuck a shopping cart"
1787155,"Verse 2","YUNG MUTT","Put that bitch on, walk back to the car"
1787155,"Verse 2","YUNG MUTT","Heartbeat pacing, never racing"
1787155,"Verse 2","YUNG MUTT","Fuck a security guard"
1787155,"Verse 2","YUNG MUTT","Yeah, my paper so thin, I ain't got no tree shading me"
1787155,"Verse 3","YUNG CHRIST","I got that 1080p, only smoking OG"
1787155,"Verse 3","YUNG CHRIST","I be that junkie motherfucker with that dope up in me"
1787155,"Verse 3","YUNG CHRIST","The almighty *59"
1787155,"Verse 3","YUNG CHRIST","Beelzebub of my time"
1787155,"Verse 3","YUNG CHRIST","Cabin fever runnin' high from snorting back to back lines"
1787155,"Verse 4","YUNG MUTT","Sun shinin' brightly—wait, that's just the weed I'm lighting"
1787155,"Verse 4","YUNG MUTT","TA askin' if the blunt needs tightening"
1787155,"Verse 4","YUNG MUTT","V8 spilling, might be blood"
1787155,"Verse 4","YUNG MUTT","I'm killing bugs, I'm swatting flies"
1787155,"Verse 4","YUNG MUTT","All you gnats tryna flock to my eyes"
1787155,"Verse 4","YUNG MUTT","Your size is compromised from tryna fly"
1787155,"Verse 4","YUNG MUTT","Sick of this, all of these Icarus wannabes"
1787155,"Outro","Ghost","(Ay nigga you won't catch yo slipping ass here, fuck you man"
1787155,"Outro","Ghost","Say no more man, yeah I'll come up here man, just hit me up, I gas 'em)"
1787158,"Intro","Yung Christ","I be that-"
1787158,"Intro","Yung Christ","I be that- ($ui- $ui-)"
1787158,"Intro","Yung Christ","I be that-"
1787158,"Verse 1","Yung Christ","I be that skinny fiend sippin' lean, caffeine with codeine"
1787158,"Verse 1","Yung Christ","I'm smoking nicotine, PCP, pills in my cuisine"
1787158,"Verse 1","Yung Christ","I'm fucking draped in suede, wrist dismayed"
1787158,"Verse 1","Yung Christ","$uicide renegade"
1787158,"Verse 1","Yung Christ","Pop a couple waves up in my grave, carvin' my skin with the blade"
1787158,"Verse 1","Yung Christ","I-I don't fuck with squealers, known drug dealer"
1787158,"Verse 1","Yung Christ","Stealer with the sealer"
1787158,"Verse 1","Yung Christ","$lickity always wrecked, bitch, get checked"
1787158,"Verse 1","Yung Christ","Grey*59 the set, chopper make 'em wet"
1787158,"Verse 1","Yung Christ","Watch me flex, y'all just second best"
1787158,"Verse 1","Yung Christ","Never second guess"
1787158,"Verse 1","Yung Christ","Manifest, triple six 'til death"
1787158,"Verse 2","Ruby da Cherry","Ruby ain't my motherfucking true name"
1787158,"Verse 2","Ruby da Cherry","If I wrote it down, it would combust into a blue flame"
1787158,"Verse 2","Ruby da Cherry","Gloom gang banging, whole crew slain"
1787158,"Verse 2","Ruby da Cherry","Bodies in the suitcase, polo body bag full of bootlegs"
1787158,"Verse 2","Ruby da Cherry","Two-two-faced bitch, sick a duck"
1787158,"Verse 2","Ruby da Cherry","Got your bitch laying goose eggs"
1787158,"Verse 2","Ruby da Cherry","Two fangs growing, got a toothache"
1787158,"Verse 2","Ruby da Cherry","Tie me up like a shoe-string, let the noose hang"
1787158,"Verse 2","Ruby da Cherry","Out of my box, I need a new frame"
1787158,"Verse 2","Ruby da Cherry","Ruby da Cherry ain't got a pocket full of fruitcake"
1787158,"Verse 2","Ruby da Cherry","Bruce Wayne wannabe"
1787158,"Verse 2","Ruby da Cherry","Fuck with me, I'll probably give you somethin' free"
1787158,"Verse 2","Ruby da Cherry","Honeys surroundin' around me because I'm buzzin' like a fucking bumblebee"
1787158,"Verse 2","Ruby da Cherry","Most of my raps are fucking tongue-in-cheek"
1787158,"Verse 2","Ruby da Cherry","Fungus in my lungs, dungeon reeks of crumbling weed"
1787158,"Verse 2","Ruby da Cherry","Another-another day, another fee"
1787158,"Verse 2","Ruby da Cherry","Pile of fucking dirt, you will find me underneath, yah, yah"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Verse 1","YUNG PLAGUE","Overcast fame, wait until it rains flames"
1787170,"Verse 1","YUNG PLAGUE","Got an acid-washed brain, looking like bleach stains"
1787170,"Verse 1","YUNG PLAGUE","I blame the reign of fucking chains"
1787170,"Verse 1","YUNG PLAGUE","That's why all of us are tame, staying in a fucking cage"
1787170,"Verse 1","YUNG PLAGUE","I can't live this way, while we harvest limited grain"
1787170,"Verse 1","YUNG PLAGUE","They stay sipping cold Moet"
1787170,"Verse 1","YUNG PLAGUE","Satan hears me pray, yes, I became his prey"
1787170,"Verse 1","YUNG PLAGUE","Blood leaks out my veins"
1787170,"Verse 1","YUNG PLAGUE","Got my palms pressed together as I whisper, ""Namaste"""
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Verse 2","YUNG $CARECROW","Yung $carecrow with a couple pills foamin' out my mouth"
1787170,"Verse 2","YUNG $CARECROW","Nicotine smoking, motherfuckers out the south"
1787170,"Verse 2","YUNG $CARECROW","I, I cop a slug, spray 'em up, let 'em lay in blood"
1787170,"Verse 2","YUNG $CARECROW","Stuck in the mud sippin' Tuss, I can't give it up"
1787170,"Verse 2","YUNG $CARECROW","Don't give a fuck when the bud's stuffed up in my blunt"
1787170,"Verse 2","YUNG $CARECROW","I'm saying, ""Please, p-p-please don't make me make a stain"""
1787170,"Verse 2","YUNG $CARECROW","Hollow tips in your brain, body filled with pain"
1787170,"Verse 2","YUNG $CARECROW","Come feel the reign of the clinically insane, ho"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787170,"Verse 3","DRAGONMANE","What is that stain?"
1787170,"Verse 3","DRAGONMANE","That is a mess"
1787170,"Verse 3","DRAGONMANE","Made on your shirt"
1787170,"Verse 3","DRAGONMANE","Sunk on your chest"
1787170,"Verse 3","DRAGONMANE","Dripping out wet and I'm leaving the set"
1787170,"Verse 3","DRAGONMANE","Taking your heart with no evidence left"
1787170,"Verse 3","DRAGONMANE","Better expect"
1787170,"Verse 3","DRAGONMANE","To run out of breath"
1787170,"Verse 3","DRAGONMANE","Your life will consist of the end of reality"
1787170,"Verse 3","DRAGONMANE","Tell the police I'm Baraka on coppas'"
1787170,"Verse 3","DRAGONMANE","My Kombat is mortal from all the brutalities"
1787170,"Verse 3","DRAGONMANE","Put in the work with the deadliest faculties"
1787170,"Verse 3","DRAGONMANE","This is a robbery coming to peace"
1787170,"Verse 3","DRAGONMANE","Visit the haters vacate in the heat"
1787170,"Verse 3","DRAGONMANE","The Devils are proud of me now that I teach it"
1787170,"Verse 3","DRAGONMANE","The classes are over I am released"
1787170,"Verse 3","DRAGONMANE","The classes to wake up the students asleep"
1787170,"Verse 3","DRAGONMANE","Citizens playing the game [?]"
1787170,"Verse 3","DRAGONMANE","It's Lucifer shows at a pretty [?]"
1787170,"Chorus","Lord Infamous","Because me really love to make a stang"
1787170,"Chorus","Lord Infamous","Mister high-capper, don't make me touch ya, mane"
1787175,"Verse 1","PONTIUS PILATE","On my deathbed with like four bitches"
1787175,"Verse 1","PONTIUS PILATE","Every time I smoke, I gotta light four swishers"
1787175,"Verse 1","PONTIUS PILATE","How many times I gotta fucking say it?"
1787175,"Verse 1","PONTIUS PILATE","I don't fuck with motherfuckers 'less they talking payment"
1787175,"Verse 1","PONTIUS PILATE","I'm in the basement, and I'm choppin' up a fuckboy"
1787175,"Verse 1","PONTIUS PILATE","Body bags in the back of da truck, boy"
1787175,"Verse 1","PONTIUS PILATE","Soulja rag wearing, I don't give a fuck, boy"
1787175,"Verse 1","PONTIUS PILATE","Needle sharing with my cousin in the cut, boy"
1787175,"Verse 1","PONTIUS PILATE","Blood spiller, it's the killer straight up outta Hades"
1787175,"Verse 1","PONTIUS PILATE","Satan's son ridin' 'round in a new Mercedes"
1787175,"Verse 1","PONTIUS PILATE","Everywhere I go, these bitches tryna have my baby"
1787175,"Verse 1","PONTIUS PILATE","Everywhere I go, the motto's always, ""fuck you, pay me!"""
1787175,"Break","John Milton","""Let me give you a little inside information about God: he's a sadist! He's an absentee landlord. Worship that? Never!"""
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Leopard print on all my body, looking like a fucking punk"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Between the middle and my trigger-finger's where I hold the blunt"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","In my other hand, I hold my nuts, and then let out a grunt"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Throw a flame upon that Chevy, no, it ain't a fucking stunt"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","The money, the money, the money is all I want"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","$lick breaks in the back while I hold up the front"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I break in her back, while I hold her and pump"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I'm slumped like a monk, yeah, my trunk is vacant"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Ruby da Cherry is very impatient"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I ain't got no time for no motherfucking waiting"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","*59 Grey devil, bitch, we blazin' up the basement"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Keep fuckboy's locked up in cages, they ain't seen the sun in ages"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Counting cash, I'm turning pages"
1787175,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Constantly fucked up, life is wasted, yuh"
1082953,"Verse","$crim & Ruby","Uh"
1082953,"Verse","$crim & Ruby","*59, yah!"
1082953,"Verse","$crim & Ruby","Ugh, got the choppa underneath"
1082953,"Verse","$crim & Ruby","Got the shotty and the tec"
1082953,"Verse","$crim & Ruby","*59 motherfucker"
1082953,"Verse","$crim & Ruby","Westbank, bitch"
1082953,"Verse","$crim & Ruby","*59 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","Grey 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","$uicide 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","'Bout it, 'bout it, 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","*59 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","Grey 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","$uicide 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","'Bout it, 'bout it, 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","*59 'bout it, 'bout it (Uhh!)"
1082953,"Verse","$crim & Ruby","'Bout it, 'bout it, 'bout it, 'bout it"
1082953,"Verse","$crim & Ruby","Choppas on flex, $ui-cide, bitch"
1082953,"Verse","$crim & Ruby","7th Ward, *59, motherfucker"
1082953,"Verse","$crim & Ruby","Throw them threes up, ho"
1082953,"Verse","$crim & Ruby","*59, ho"
1083019,"Intro","Frayser Boy","Hit the, hit the, hit the—"
1083019,"Intro","Frayser Boy","Hit the tone, cock it back, ho, I gotta holla at"
1083019,"Intro","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that"
1083019,"Intro","Frayser Boy","Hit the tone, cock it back, ho, I gotta holla at"
1083019,"Intro","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that"
1083019,"Intro","Frayser Boy","Hit the tone, cock it back, ho, I gotta holla at"
1083019,"Intro","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Bitches know I got the vendetta"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Rollin' up the lettuce, $uicidal penned letters"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Gone and roll the credits"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Swervin' in a Chevy, ready to land them hollow points"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","I'm coming for that fetti, fetti"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","I hate to disappoint, just lace me down in grey and black"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Lo–loc'ed out, ridin' in my grandma's Cadillac"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Pop–poppin' Roxys, got a hunnid in my backpack"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Fu–full moon, so my eyes lookin' jet black"
1083019,"Verse 1","YUNG DEATH/LIL LIFE","Just move back, ho"
1083019,"Chorus","Frayser Boy","Hit the tone, cock it back, ho, I gotta holla at"
1083019,"Chorus","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that"
1083019,"Chorus","Frayser Boy","Hit the tone, cock it back, ho, I gotta holla at"
1083019,"Chorus","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that"
1083019,"Chorus","Frayser Boy","Hit the tone, cock it back (Ayy), ho, I gotta holla at (Ayy, ayy, ayy)"
1083019,"Chorus","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that (Ayy, ayy)"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Here I come to paint it grey"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Whip look like I drive a pile of ashes"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Light the blunt and fucking fade away"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Took a minute to get it lit, and then even more to get it finished"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Sippin' Gatorade and Tanqueray"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I rake the blade and blame the flame"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I save the fame for later dames"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","The gator chained up in the lake"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Up early fucking gainin' brain"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I train the pain by drainin' cake"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I aim to reign my brain is stained"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I stay the same, I never change"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","Don't pop Champagne I'm a-okay"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I stay away from flashin' lights"
1083019,"Verse 2","ODDY NUFF DA $NOW LEOPARD","I paved my way straight to the bank"
1083019,"Chorus","Frayser Boy","Hit the tone, cock it back, ho, I gotta holla at"
1083019,"Chorus","Frayser Boy","Hollow points in yo' direction, nigga, ain’t no stoppin' that"
1083019,"Chorus","Frayser Boy","Hit the tone..."
1083019,"Chorus","Frayser Boy","Cock it back, ho, I gotta holla at"
1083019,"Chorus","Frayser Boy","Hollow points in yo' direction nigga ain’t no stoppin' that"
1083019,"Outro","Frayser Boy","Hit the— Hit the—"
1083019,"Outro","Frayser Boy","Cock it— Cock it back"
1083019,"Outro","Frayser Boy","Ho-ho, I— holla at"
1083194,"Verse 1","RUBY DA CHERRY","Ruby casting shadows, looting fucking castles"
1083194,"Verse 1","RUBY DA CHERRY","Ruby got the bad hoes shaking like a graduating tassel"
1083194,"Verse 1","RUBY DA CHERRY","Uzi make it rattle, Gucci print, I fucking dabble"
1083194,"Verse 1","RUBY DA CHERRY","All these bitches fucking battle"
1083194,"Verse 1","RUBY DA CHERRY","Bitch, I'm fucking sunk at the bottom of a bottle"
1083194,"Verse 1","RUBY DA CHERRY","My problem's too many blunts, so Ruby facing problems"
1083194,"Verse 1","RUBY DA CHERRY","$uicidal idol, rollin' blunts inside of broken bibles"
1083194,"Verse 1","RUBY DA CHERRY","Pussy boy, I popped him with the rifle"
1083194,"Verse 1","RUBY DA CHERRY","Grey the fucking title"
1083194,"Verse 2","TONY WIT DA TOMMY","Ridin' shotty with my shotty, smokin' next to Oddy"
1083194,"Verse 2","TONY WIT DA TOMMY","Caught a body in the lobby, then I emptied out my Tommy"
1083194,"Verse 2","TONY WIT DA TOMMY","I'm that grimy motherfucker with them sluggers in my luggage"
1083194,"Verse 2","TONY WIT DA TOMMY","Wavy like the ocean, sad emotions, get the notion?"
1083194,"Verse 2","TONY WIT DA TOMMY","Grey my territory, hoes know 'bout my story"
1083194,"Verse 2","TONY WIT DA TOMMY","""Scum"" my category, fuck these hoes while in my glory"
1083194,"Verse 2","TONY WIT DA TOMMY","Sippin' on that purple, thanks to drugs I feel immortal"
1083194,"Verse 2","TONY WIT DA TOMMY","Jumpin' in and outta portals, looking like I'm Andy Warhol"
1083194,"Verse 2","TONY WIT DA TOMMY","Gaudy Pack Lord with three hoes up in my Ford"
1083194,"Verse 2","TONY WIT DA TOMMY","Codeine always poured when I'm in the 7th Ward"
1083267,"Intro","YUNG HANK MOODY","Grey*59"
1083267,"Intro","YUNG HANK MOODY","Grey*59"
1083267,"Intro","YUNG HANK MOODY","Grey*59"
1083267,"Intro","YUNG HANK MOODY","Grey*59"
1083267,"Verse 1","YUNG HANK MOODY","I be that droopy motherfucker in a all black hoodie"
1083267,"Verse 1","YUNG HANK MOODY","Call up Ruby with the all black Uzi"
1083267,"Verse 1","YUNG HANK MOODY","Smokin' on fruity, while I'm fucking with a groupie"
1083267,"Verse 1","YUNG HANK MOODY","Grabbin' on her booty, call me Yung Hank Moody"
1083267,"Verse 1","YUNG HANK MOODY","Got the red in my eyes, call me Yung October"
1083267,"Verse 1","YUNG HANK MOODY","People say my eyes low, but I'm just tryna get them lower"
1083267,"Verse 1","YUNG HANK MOODY","All day smoker with a hate for being sober"
1083267,"Verse 1","YUNG HANK MOODY","Kyle Korver with the threes, throw 'em up and get slumped"
1083267,"Verse 1","YUNG HANK MOODY","Black bitch sittin' shotty, white girl in the trunk"
1083267,"Verse 1","YUNG HANK MOODY","Lil' weird motherfucker with some gold on my gums"
1083267,"Verse 1","YUNG HANK MOODY","Knuckin' and buckin', bitch, it's Grey*59"
1083267,"Verse 1","YUNG HANK MOODY","I'm flippin' and whippin' and dealin' for them dollar signs"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","Bitches tellin' me that I got pretty eyes"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","But when that crescent turn into a full moon"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","They roll in the back of my head, it ain't a pretty sight"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","59 shots in my twisty spine (Uh)"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","Two screws in my fucking ankle"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","I'd rather that than two nails in my fucking wrist"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","I be that filthy Christ with a crown of barbed wire"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","Feeling tipsy off some sticky Sprite"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","Roll the blunt, I'm lighting up some misty pine"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","Grey is the color of my fucking skin"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","I ain't a white boy, bitch, dead is what I been"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","Wearing gold only 'cause I gotta pay the Reaper"
1083267,"Verse 2","LIL UZI THE ANTI-CHRIST","I be that 7th Ward Dragon, fucking fire-breather"
1083351,"Intro","It","I'll kill you all! Ha-ha! I'll drive you crazy, and then I'll kill you all! I am your worst dream"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
1083351,"Chorus","Project Pat","When I catch your mark ass slippin', I'ma blast ya"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
1083351,"Chorus","Project Pat","When I catch your mark ass slippin', I'ma blast ya"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
1083351,"Chorus","Project Pat","When I catch your mark ass slippin', I'ma blast ya"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
1083351,"Chorus","Project Pat","When I catch your mark ass slippin', I'ma blast ya"
1083351,"Verse 1","YUNG CHRIST","Swangin' in that '64, ridin' wit' a dead ho"
1083351,"Verse 1","YUNG CHRIST","Bitch, I'm from that murder block"
1083351,"Verse 1","YUNG CHRIST","Don't give a fuck 'bout getting caught"
1083351,"Verse 1","YUNG CHRIST","It's time to meet your maker, undertaker of the murder clan"
1083351,"Verse 1","YUNG CHRIST","Don't fuck with mark ass bitches, send 'em off up in a ambulance"
1083351,"Verse 1","YUNG CHRIST","$chemaboy$ and $uicide, cock it back, it's do or die"
1083351,"Verse 1","YUNG CHRIST","Time to make some momma's cry, I fantasize 'bout homicide"
1083351,"Verse 1","YUNG CHRIST","Creepin' in the cemetery, knuckin', buckin' with tha Cherry"
1083351,"Verse 1","YUNG CHRIST","Pussy boys, don't fuck with fairies"
1083351,"Verse 1","YUNG CHRIST","Blood all on me like I'm Carrie"
1083351,"Verse 1","YUNG CHRIST","Redrum, redrum"
1083351,"Verse 1","YUNG CHRIST","Chop his body, put him in the bag"
1083351,"Verse 1","YUNG CHRIST","Murder, murder every time that .45 blast"
1083351,"Verse 1","YUNG CHRIST","Lame ass bitches, I'm the Devil's bastard"
1083351,"Verse 1","YUNG CHRIST","When I catch your mark ass slippin'—"
1083351,"Verse 1","YUNG CHRIST","I'ma blast ya"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
1083351,"Chorus","Project Pat","When I catch your mark ass slippin', I'ma blast ya"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
1083351,"Chorus","Project Pat","When I catch your mark ass slippin', I'ma blast ya"
1083351,"Chorus","Project Pat","Lame ass niggas startin' shit just like some bastards"
